Product_ID,Brand,Category,Price_INR,Units_Sold,Discount_Percent,Revenue_INR,Rating,Customer_Age,Customer_Gender,Skin_Type,Region,Sales_Channel,Sale_Date,Returned,Month,Quarter,Day_of_Week,Is_weekend,Price_Range,Age_Group,Revenue_Per_Unit,Rating_Category,High_Rating,Return_Loss_INR
PROD1448,NYX,Eyeshadow,1311.59,37,0,48528.83,3.5,20,Male,Normal,Ahmedabad,Brand Store,03-02-2023,0,February,1,Friday,0,Mid-Range,Mature,1311.59,Average,0,0
PROD1449,Colorbar,Blush,1460.58,49,0,71568.42,3.9,18,Male,Normal,Mumbai,Retail Store,16-03-2023,0,March,1,Thursday,0,Mid-Range,Mature,1460.58,Average,0,0
PROD1450,Nykaa,Blush,1412.7,7,10,8900.01,4.5,36,Non-binary,Normal,Bangalore,Retail Store,07-10-2023,0,October,4,Saturday,1,Mid-Range,Mature,1271.43,Excellent,1,0
PROD1451,MAC,Setting Spray,1487.8,38,20,45229.12,3.5,55,Female,Sensitive,Ahmedabad,Retail Store,09-06-2023,0,June,2,Friday,0,Mid-Range,Mature,1190.24,Average,0,0
PROD1452,Revlon,Concealer,1729.3,21,0,36315.3,4.5,19,Female,Sensitive,Delhi,Online,03-11-2023,0,November,4,Friday,0,Premium,Mature,1729.3,Excellent,1,0
PROD1453,Revlon,Eyeliner,444.2,25,0,11105,4.7,18,Female,Oily,Pune,Online,05-08-2023,0,August,3,Saturday,1,Budget,Mature,444.2,Excellent,1,0
PROD1454,Faces Canada,Setting Spray,1579.35,36,0,56856.6,4.5,29,Female,Dry,Kolkata,Retail Store,30-12-2023,0,December,4,Saturday,1,Premium,Young Adult,1579.35,Excellent,1,0
PROD1455,NYX,Setting Spray,856.34,39,15,28387.67,2.6,47,Female,Oily,Mumbai,Online,30-11-2023,0,November,4,Thursday,0,Mid-Range,Mature,727.89,Poor,0,0
PROD1456,Faces Canada,Blush,2435.34,17,5,39330.74,2.9,34,Female,Combination,Kolkata,Retail Store,13-10-2023,0,October,4,Friday,0,Premium,Mature,2313.57,Poor,0,0
PROD1457,Lakme,Highlighter,1181.89,28,0,33092.92,3.2,16,Male,Normal,Hyderabad,Retail Store,08-09-2023,0,September,3,Friday,0,Mid-Range,Mature,1181.89,Average,0,0
PROD1458,Colorbar,Lipstick,1235.88,20,15,21009.96,4.4,30,Female,Sensitive,Chennai,Brand Store,08-03-2023,0,March,1,Wednesday,0,Mid-Range,Young Adult,1050.5,Good,1,0
PROD1459,Nykaa,Blush,2220.62,9,10,17987.02,4.6,27,Female,Combination,Kolkata,Retail Store,23-07-2023,0,July,3,Sunday,1,Premium,Young Adult,1998.56,Excellent,1,0
PROD1460,MAC,Concealer,2605.84,1,15,2214.96,4.2,43,Female,Oily,Bangalore,Online,31-05-2023,0,May,2,Wednesday,0,Premium,Mature,2214.96,Good,1,0
PROD1461,Nykaa,Eyeliner,1450.03,31,0,44950.93,4.2,46,Female,Dry,Hyderabad,Retail Store,10-11-2023,0,November,4,Friday,0,Mid-Range,Mature,1450.03,Good,1,0
PROD1462,L'Oreal,Foundation,1198.26,7,20,6710.26,2.7,48,Female,Sensitive,Hyderabad,Brand Store,31-01-2023,0,January,1,Tuesday,0,Mid-Range,Mature,958.61,Poor,0,0
PROD1463,Lakme,Primer,734.99,38,0,27929.62,3.8,41,Non-binary,Normal,Ahmedabad,Brand Store,07-03-2023,0,March,1,Tuesday,0,Mid-Range,Mature,734.99,Average,0,0
PROD1464,Colorbar,Setting Spray,1800.1,23,20,33121.84,3.6,16,Non-binary,Dry,Hyderabad,Retail Store,29-07-2023,0,July,3,Saturday,1,Premium,Mature,1440.08,Average,0,0
PROD1465,Maybelline,Highlighter,696.79,8,5,5295.6,4.8,19,Female,Combination,Chennai,Brand Store,03-09-2023,0,September,3,Sunday,1,Mid-Range,Mature,661.95,Excellent,1,0
PROD1466,Nykaa,Setting Spray,1772.74,35,0,62045.9,2.6,51,Female,Dry,Pune,Brand Store,16-05-2023,1,May,2,Tuesday,0,Premium,Mature,1772.74,Poor,0,62045.9
PROD1467,Maybelline,Mascara,1408.82,45,10,57057.21,4.4,48,Female,Combination,Pune,Retail Store,18-05-2023,0,May,2,Thursday,0,Mid-Range,Mature,1267.94,Good,1,0
PROD1468,NYX,Highlighter,1124.16,24,20,21583.87,3.2,45,Male,Dry,Pune,Brand Store,09-02-2023,0,February,1,Thursday,0,Mid-Range,Mature,899.33,Average,0,0
PROD1469,Sugar,Mascara,713.12,35,0,24959.2,4,47,Male,Normal,Delhi,Retail Store,23-07-2023,0,July,3,Sunday,1,Mid-Range,Mature,713.12,Good,1,0
PROD1470,L'Oreal,Blush,1350.38,2,0,2700.76,3,51,Male,Dry,Kolkata,Brand Store,01-09-2023,0,September,3,Friday,0,Mid-Range,Mature,1350.38,Average,0,0
PROD1471,Lakme,Primer,2883.51,5,0,14417.55,4,40,Female,Combination,Chennai,Online,22-11-2023,0,November,4,Wednesday,0,Premium,Mature,2883.51,Good,1,0
PROD1472,Revlon,Eyeshadow,2960.71,33,20,78162.74,4.6,33,Male,Dry,Chennai,Retail Store,07-01-2023,0,January,1,Saturday,1,Premium,Mature,2368.57,Excellent,1,0
PROD1473,Faces Canada,Foundation,520.26,26,0,13526.76,3.6,48,Male,Oily,Hyderabad,Brand Store,26-06-2023,1,June,2,Monday,0,Mid-Range,Mature,520.26,Average,0,13526.76
PROD1474,Revlon,Blush,837.98,28,0,23463.44,2.6,50,Female,Combination,Chennai,Brand Store,01-09-2023,0,September,3,Friday,0,Mid-Range,Mature,837.98,Poor,0,0
PROD1475,Maybelline,Primer,447.28,44,5,18696.3,4.1,36,Female,Sensitive,Chennai,Brand Store,02-10-2023,0,October,4,Monday,0,Budget,Mature,424.92,Good,1,0
PROD1476,Faces Canada,Blush,1904.25,40,10,68553,3.9,43,Female,Sensitive,Bangalore,Brand Store,11-06-2023,0,June,2,Sunday,1,Premium,Mature,1713.82,Average,0,0
PROD1477,Maybelline,Eyeliner,483.21,29,25,10509.82,4.2,32,Male,Oily,Kolkata,Online,03-11-2023,0,November,4,Friday,0,Budget,Mature,362.41,Good,1,0
PROD1478,L'Oreal,Blush,851.82,14,0,11925.48,4.6,30,Female,Sensitive,Ahmedabad,Online,18-10-2023,0,October,4,Wednesday,0,Mid-Range,Young Adult,851.82,Excellent,1,0
PROD1479,Faces Canada,Foundation,1899.4,26,10,44445.96,4.8,26,Male,Sensitive,Chennai,Online,26-01-2023,0,January,1,Thursday,0,Premium,Young Adult,1709.46,Excellent,1,0
PROD1480,L'Oreal,Eyeshadow,838.26,3,5,2389.04,4.5,16,Male,Dry,Bangalore,Online,09-01-2023,0,January,1,Monday,0,Mid-Range,Mature,796.35,Excellent,1,0
PROD1481,Nykaa,Eyeliner,630.54,3,0,1891.62,4.8,48,Female,Normal,Ahmedabad,Brand Store,08-10-2023,0,October,4,Sunday,1,Mid-Range,Mature,630.54,Excellent,1,0
PROD1482,Nykaa,Concealer,2271.63,19,15,36686.82,2.7,31,Female,Dry,Hyderabad,Retail Store,13-02-2023,0,February,1,Monday,0,Premium,Mature,1930.89,Poor,0,0
PROD1483,NYX,Eyeliner,689.02,49,10,30385.78,4.4,51,Female,Combination,Bangalore,Online,29-10-2023,0,October,4,Sunday,1,Mid-Range,Mature,620.12,Good,1,0
PROD1484,Lakme,Foundation,310.68,47,25,10951.47,4.4,17,Female,Dry,Ahmedabad,Retail Store,23-05-2023,1,May,2,Tuesday,0,Budget,Mature,233.01,Good,1,10951.47
PROD1485,Nykaa,Setting Spray,1043.25,5,20,4173,3.3,18,Female,Normal,Kolkata,Retail Store,17-02-2023,0,February,1,Friday,0,Mid-Range,Mature,834.6,Average,0,0
PROD1486,Revlon,Highlighter,1106.84,6,15,5644.88,4.3,30,Female,Normal,Hyderabad,Online,21-02-2023,0,February,1,Tuesday,0,Mid-Range,Young Adult,940.81,Good,1,0
PROD1487,NYX,Setting Spray,1612.9,31,0,49999.9,2.6,55,Female,Sensitive,Mumbai,Retail Store,09-08-2023,0,August,3,Wednesday,0,Premium,Mature,1612.9,Poor,0,0
PROD1488,L'Oreal,Primer,1570.93,47,5,70142.02,3.9,55,Female,Normal,Kolkata,Online,08-01-2023,0,January,1,Sunday,1,Premium,Mature,1492.38,Average,0,0
PROD1489,Faces Canada,Primer,2011.64,41,5,78353.38,3.9,46,Female,Oily,Ahmedabad,Brand Store,09-07-2023,0,July,3,Sunday,1,Premium,Mature,1911.06,Average,0,0
PROD1490,Sugar,Concealer,2393.97,37,0,88576.89,3.6,40,Female,Sensitive,Mumbai,Brand Store,12-01-2023,1,January,1,Thursday,0,Premium,Mature,2393.97,Average,0,88576.89
PROD1491,Sugar,Concealer,2407.95,41,0,98725.95,3.8,51,Female,Oily,Bangalore,Retail Store,10-02-2023,0,February,1,Friday,0,Premium,Mature,2407.95,Average,0,0
PROD1492,Revlon,Setting Spray,1888.63,5,5,8970.99,4.5,39,Non-binary,Combination,Pune,Brand Store,02-03-2023,0,March,1,Thursday,0,Premium,Mature,1794.2,Excellent,1,0
PROD1493,L'Oreal,Foundation,1861.98,25,10,41894.55,4,20,Female,Sensitive,Delhi,Brand Store,17-02-2023,0,February,1,Friday,0,Premium,Mature,1675.78,Good,1,0
PROD1494,Nykaa,Mascara,678.55,11,20,5971.24,2.9,46,Female,Sensitive,Pune,Brand Store,28-01-2023,0,January,1,Saturday,1,Mid-Range,Mature,542.84,Poor,0,0
PROD1495,Revlon,Blush,848.67,9,15,6492.33,2.8,51,Female,Combination,Pune,Brand Store,24-01-2023,0,January,1,Tuesday,0,Mid-Range,Mature,721.37,Poor,0,0
PROD1496,Lakme,Mascara,1720.7,10,0,17207,2.8,39,Female,Sensitive,Ahmedabad,Online,26-01-2023,0,January,1,Thursday,0,Premium,Mature,1720.7,Poor,0,0
PROD1497,Nykaa,Concealer,914.56,4,10,3292.42,3.6,29,Non-binary,Normal,Bangalore,Retail Store,15-09-2023,0,September,3,Friday,0,Mid-Range,Young Adult,823.1,Average,0,0
PROD1498,NYX,Concealer,212.15,6,25,954.68,3.7,49,Female,Combination,Bangalore,Online,04-05-2023,0,May,2,Thursday,0,Budget,Mature,159.11,Average,0,0
PROD1499,Nykaa,Foundation,3313.05,35,10,104361.07,4.8,39,Female,Oily,Mumbai,Retail Store,29-06-2023,1,June,2,Thursday,0,Premium,Mature,2981.74,Excellent,1,104361.07
PROD1500,Maybelline,Lipstick,466.3,24,0,11191.2,4.9,55,Non-binary,Oily,Bangalore,Retail Store,03-12-2023,0,December,4,Sunday,1,Budget,Mature,466.3,Excellent,1,0
PROD1501,Lakme,Foundation,2680.12,15,15,34171.53,4.9,44,Female,Dry,Mumbai,Brand Store,17-01-2023,0,January,1,Tuesday,0,Premium,Mature,2278.1,Excellent,1,0
PROD1502,Revlon,Setting Spray,1456.51,1,10,1310.86,4.9,32,Female,Sensitive,Delhi,Brand Store,15-10-2023,0,October,4,Sunday,1,Mid-Range,Mature,1310.86,Excellent,1,0
PROD1503,L'Oreal,Eyeshadow,3250.36,34,5,104986.63,3.7,53,Female,Combination,Chennai,Retail Store,12-05-2023,0,May,2,Friday,0,Premium,Mature,3087.84,Average,0,0
PROD1504,Nykaa,Foundation,2976.1,6,20,14285.28,4.9,48,Male,Dry,Bangalore,Retail Store,03-10-2023,0,October,4,Tuesday,0,Premium,Mature,2380.88,Excellent,1,0
PROD1505,Lakme,Foundation,1124.27,3,20,2698.25,2.9,51,Female,Dry,Kolkata,Online,01-06-2023,0,June,2,Thursday,0,Mid-Range,Mature,899.42,Poor,0,0
PROD1506,Sugar,Concealer,864.94,49,25,31786.55,4.7,31,Female,Normal,Pune,Online,27-07-2023,0,July,3,Thursday,0,Mid-Range,Mature,648.71,Excellent,1,0
PROD1507,Lakme,Highlighter,2312.14,29,5,63699.46,3,51,Male,Combination,Chennai,Brand Store,05-10-2023,0,October,4,Thursday,0,Premium,Mature,2196.53,Average,0,0
PROD1508,Revlon,Mascara,1640.16,25,15,34853.4,4.8,35,Female,Sensitive,Kolkata,Online,21-06-2023,0,June,2,Wednesday,0,Premium,Mature,1394.14,Excellent,1,0
PROD1509,Lakme,Blush,1134.71,29,15,27970.6,4,38,Female,Normal,Delhi,Retail Store,17-10-2023,0,October,4,Tuesday,0,Mid-Range,Mature,964.5,Good,1,0
PROD1510,Lakme,Setting Spray,1218.97,22,10,24135.61,4.8,36,Female,Normal,Delhi,Online,08-06-2023,0,June,2,Thursday,0,Mid-Range,Mature,1097.07,Excellent,1,0
PROD1511,Maybelline,Setting Spray,1812.01,7,0,12684.07,4.9,22,Female,Normal,Ahmedabad,Brand Store,18-12-2023,0,December,4,Monday,0,Premium,Young Adult,1812.01,Excellent,1,0
PROD1512,Sugar,Blush,1784.13,4,0,7136.52,4.2,27,Female,Oily,Bangalore,Brand Store,14-11-2023,0,November,4,Tuesday,0,Premium,Young Adult,1784.13,Good,1,0
PROD1513,Maybelline,Blush,1785.51,1,25,1339.13,4.7,24,Female,Combination,Bangalore,Retail Store,17-10-2023,0,October,4,Tuesday,0,Premium,Young Adult,1339.13,Excellent,1,0
PROD1514,L'Oreal,Lipstick,2177.7,49,0,106707.3,4.5,19,Female,Oily,Delhi,Retail Store,04-04-2023,1,April,2,Tuesday,0,Premium,Mature,2177.7,Excellent,1,106707.3
PROD1515,NYX,Setting Spray,1047.7,40,15,35621.8,3.3,44,Female,Normal,Hyderabad,Online,15-08-2023,0,August,3,Tuesday,0,Mid-Range,Mature,890.54,Average,0,0
PROD1516,Colorbar,Eyeliner,870.59,23,0,20023.57,4.3,53,Male,Oily,Pune,Brand Store,08-12-2023,0,December,4,Friday,0,Mid-Range,Mature,870.59,Good,1,0
PROD1517,Nykaa,Lipstick,861.33,44,20,30318.82,4.1,35,Female,Sensitive,Mumbai,Online,23-05-2023,0,May,2,Tuesday,0,Mid-Range,Mature,689.06,Good,1,0
PROD1518,Nykaa,Eyeshadow,467.79,40,25,14033.7,4.2,34,Female,Sensitive,Delhi,Online,11-11-2023,1,November,4,Saturday,1,Budget,Mature,350.84,Good,1,14033.7
PROD1519,Colorbar,Concealer,1802.78,12,0,21633.36,4.9,38,Female,Combination,Pune,Online,24-06-2023,0,June,2,Saturday,1,Premium,Mature,1802.78,Excellent,1,0
PROD1520,Lakme,Foundation,488.9,32,20,12515.84,3.9,52,Female,Oily,Mumbai,Brand Store,08-08-2023,1,August,3,Tuesday,0,Budget,Mature,391.12,Average,0,12515.84
PROD1521,Lakme,Primer,627.51,25,10,14118.98,4.3,46,Non-binary,Dry,Hyderabad,Online,14-09-2023,0,September,3,Thursday,0,Mid-Range,Mature,564.76,Good,1,0
PROD1522,MAC,Eyeshadow,2409.59,19,15,38914.88,3.3,39,Female,Oily,Chennai,Online,23-08-2023,0,August,3,Wednesday,0,Premium,Mature,2048.15,Average,0,0
PROD1523,Revlon,Mascara,789.89,14,0,11058.46,2.9,38,Female,Normal,Mumbai,Online,14-07-2023,0,July,3,Friday,0,Mid-Range,Mature,789.89,Poor,0,0
PROD1524,L'Oreal,Highlighter,1071.13,30,0,32133.9,3.8,27,Female,Dry,Mumbai,Brand Store,21-10-2023,0,October,4,Saturday,1,Mid-Range,Young Adult,1071.13,Average,0,0
PROD1525,NYX,Eyeshadow,1524.14,7,0,10668.98,2.7,18,Male,Normal,Mumbai,Brand Store,24-01-2023,0,January,1,Tuesday,0,Premium,Mature,1524.14,Poor,0,0
PROD1526,Faces Canada,Primer,3231.84,33,0,106650.72,3.1,16,Female,Oily,Bangalore,Online,16-08-2023,0,August,3,Wednesday,0,Premium,Mature,3231.84,Average,0,0
PROD1527,NYX,Lipstick,2261.58,22,20,39803.81,4.9,45,Female,Sensitive,Pune,Brand Store,06-10-2023,0,October,4,Friday,0,Premium,Mature,1809.26,Excellent,1,0
PROD1528,Maybelline,Mascara,506.96,48,15,20683.97,4,43,Female,Normal,Hyderabad,Online,04-05-2023,0,May,2,Thursday,0,Mid-Range,Mature,430.92,Good,1,0
PROD1529,Lakme,Mascara,1792.42,10,10,16131.78,3.6,38,Female,Combination,Bangalore,Online,26-08-2023,0,August,3,Saturday,1,Premium,Mature,1613.18,Average,0,0
PROD1530,Lakme,Mascara,1833.1,8,25,10998.6,2.7,38,Female,Sensitive,Bangalore,Online,07-04-2023,0,April,2,Friday,0,Premium,Mature,1374.82,Poor,0,0
PROD1531,Colorbar,Foundation,2621.51,11,10,25952.95,2.7,49,Male,Sensitive,Delhi,Brand Store,03-01-2023,0,January,1,Tuesday,0,Premium,Mature,2359.36,Poor,0,0
PROD1532,Maybelline,Highlighter,2386.34,33,10,70874.3,3.6,50,Female,Sensitive,Pune,Retail Store,29-10-2023,0,October,4,Sunday,1,Premium,Mature,2147.71,Average,0,0
PROD1533,Sugar,Eyeliner,333.64,45,5,14263.11,2.7,51,Female,Oily,Mumbai,Brand Store,23-06-2023,1,June,2,Friday,0,Budget,Mature,316.96,Poor,0,14263.11
PROD1534,MAC,Setting Spray,413.25,25,10,9298.12,4,25,Female,Sensitive,Ahmedabad,Online,09-06-2023,0,June,2,Friday,0,Budget,Young Adult,371.92,Good,1,0
PROD1535,L'Oreal,Primer,920.34,49,10,40586.99,3.7,16,Female,Sensitive,Mumbai,Online,31-05-2023,0,May,2,Wednesday,0,Mid-Range,Mature,828.31,Average,0,0
PROD1536,L'Oreal,Eyeshadow,2750.86,10,0,27508.6,2.6,21,Non-binary,Normal,Hyderabad,Retail Store,02-12-2023,0,December,4,Saturday,1,Premium,Young Adult,2750.86,Poor,0,0
PROD1537,Maybelline,Primer,603.79,24,10,13041.86,3.9,28,Female,Dry,Mumbai,Brand Store,07-01-2023,0,January,1,Saturday,1,Mid-Range,Young Adult,543.41,Average,0,0
PROD1538,NYX,Lipstick,2355.28,45,0,105987.6,2.9,24,Female,Normal,Bangalore,Brand Store,07-03-2023,0,March,1,Tuesday,0,Premium,Young Adult,2355.28,Poor,0,0
PROD1539,MAC,Concealer,306.76,50,0,15338,4.4,48,Male,Combination,Delhi,Retail Store,28-07-2023,0,July,3,Friday,0,Budget,Mature,306.76,Good,1,0
PROD1540,Revlon,Lipstick,1844.78,39,5,68349.1,3.1,44,Female,Combination,Ahmedabad,Retail Store,27-10-2023,0,October,4,Friday,0,Premium,Mature,1752.54,Average,0,0
PROD1541,Maybelline,Mascara,1430.5,42,0,60081,2.9,54,Female,Oily,Delhi,Retail Store,13-07-2023,0,July,3,Thursday,0,Mid-Range,Mature,1430.5,Poor,0,0
PROD1542,Colorbar,Mascara,1548.08,34,0,52634.72,3,17,Male,Sensitive,Hyderabad,Online,04-02-2023,0,February,1,Saturday,1,Premium,Mature,1548.08,Average,0,0
PROD1543,Colorbar,Mascara,345.17,13,0,4487.21,4.8,42,Female,Sensitive,Ahmedabad,Online,27-07-2023,0,July,3,Thursday,0,Budget,Mature,345.17,Excellent,1,0
PROD1544,Nykaa,Highlighter,1542.82,49,15,64258.45,4.7,18,Non-binary,Normal,Kolkata,Online,13-02-2023,0,February,1,Monday,0,Premium,Mature,1311.4,Excellent,1,0
PROD1545,Revlon,Concealer,356.22,38,0,13536.36,3.2,32,Female,Oily,Hyderabad,Brand Store,09-08-2023,0,August,3,Wednesday,0,Budget,Mature,356.22,Average,0,0
PROD1546,Colorbar,Blush,1982.74,46,0,91206.04,3.1,42,Female,Combination,Pune,Online,12-07-2023,0,July,3,Wednesday,0,Premium,Mature,1982.74,Average,0,0
PROD1547,Nykaa,Mascara,441.58,8,10,3179.38,2.7,25,Female,Normal,Hyderabad,Online,25-06-2023,1,June,2,Sunday,1,Budget,Young Adult,397.42,Poor,0,3179.38
PROD1548,NYX,Concealer,1950.79,7,10,12289.98,4.2,48,Non-binary,Normal,Mumbai,Brand Store,01-11-2023,1,November,4,Wednesday,0,Premium,Mature,1755.71,Good,1,12289.98
PROD1549,Nykaa,Setting Spray,549.93,16,20,7039.1,4.3,21,Female,Dry,Kolkata,Retail Store,23-06-2023,0,June,2,Friday,0,Mid-Range,Young Adult,439.94,Good,1,0
PROD1550,Sugar,Blush,2441.72,12,20,23440.51,4.7,19,Female,Dry,Pune,Brand Store,14-05-2023,1,May,2,Sunday,1,Premium,Mature,1953.38,Excellent,1,23440.51
PROD1551,MAC,Lipstick,377.44,46,5,16494.13,4.6,49,Female,Oily,Ahmedabad,Retail Store,17-05-2023,0,May,2,Wednesday,0,Budget,Mature,358.57,Excellent,1,0
PROD1552,Colorbar,Highlighter,2122.55,32,0,67921.6,3.3,45,Female,Combination,Kolkata,Brand Store,22-11-2023,0,November,4,Wednesday,0,Premium,Mature,2122.55,Average,0,0
PROD1553,Nykaa,Eyeshadow,1671.03,31,0,51801.93,5,33,Female,Sensitive,Kolkata,Retail Store,15-07-2023,1,July,3,Saturday,1,Premium,Mature,1671.03,Excellent,1,51801.93
PROD1554,NYX,Eyeshadow,767.08,12,0,9204.96,3.4,39,Female,Oily,Mumbai,Brand Store,13-11-2023,1,November,4,Monday,0,Mid-Range,Mature,767.08,Average,0,9204.96
PROD1555,Revlon,Foundation,892.35,26,20,18560.88,4,36,Female,Normal,Pune,Brand Store,17-08-2023,0,August,3,Thursday,0,Mid-Range,Mature,713.88,Good,1,0
PROD1556,Lakme,Eyeshadow,1976.29,18,10,32015.9,2.8,39,Female,Dry,Delhi,Retail Store,27-05-2023,0,May,2,Saturday,1,Premium,Mature,1778.66,Poor,0,0
PROD1557,Faces Canada,Blush,1562.51,16,15,21250.14,4.5,26,Female,Combination,Kolkata,Online,08-06-2023,0,June,2,Thursday,0,Premium,Young Adult,1328.13,Excellent,1,0
PROD1558,Colorbar,Eyeliner,677.12,43,0,29116.16,4.4,30,Female,Oily,Delhi,Brand Store,27-11-2023,0,November,4,Monday,0,Mid-Range,Young Adult,677.12,Good,1,0
PROD1559,Revlon,Primer,3251.15,10,0,32511.5,4.8,21,Female,Sensitive,Pune,Brand Store,13-10-2023,0,October,4,Friday,0,Premium,Young Adult,3251.15,Excellent,1,0
PROD1560,NYX,Concealer,2121.46,12,5,24184.64,3.6,48,Male,Combination,Ahmedabad,Retail Store,30-11-2023,0,November,4,Thursday,0,Premium,Mature,2015.39,Average,0,0
PROD1561,Sugar,Foundation,919.98,11,0,10119.78,4.7,17,Female,Dry,Kolkata,Retail Store,16-08-2023,0,August,3,Wednesday,0,Mid-Range,Mature,919.98,Excellent,1,0
PROD1562,Nykaa,Highlighter,2141,27,20,46245.6,3,45,Male,Combination,Mumbai,Online,27-11-2023,0,November,4,Monday,0,Premium,Mature,1712.8,Average,0,0
PROD1563,L'Oreal,Concealer,2315.36,35,20,64830.08,2.7,39,Female,Sensitive,Pune,Brand Store,24-01-2023,0,January,1,Tuesday,0,Premium,Mature,1852.29,Poor,0,0
PROD1564,L'Oreal,Eyeliner,1121.01,5,0,5605.05,3.3,36,Female,Dry,Ahmedabad,Brand Store,14-01-2023,0,January,1,Saturday,1,Mid-Range,Mature,1121.01,Average,0,0
PROD1565,Maybelline,Setting Spray,1607.48,14,0,22504.72,4.4,49,Male,Dry,Delhi,Retail Store,12-04-2023,0,April,2,Wednesday,0,Premium,Mature,1607.48,Good,1,0
PROD1566,Revlon,Concealer,2043.6,34,15,59060.04,4.4,27,Female,Dry,Mumbai,Brand Store,20-11-2023,0,November,4,Monday,0,Premium,Young Adult,1737.06,Good,1,0
PROD1567,L'Oreal,Concealer,2069.47,40,5,78639.86,3.4,29,Female,Dry,Chennai,Online,21-12-2023,0,December,4,Thursday,0,Premium,Young Adult,1966,Average,0,0
PROD1568,MAC,Setting Spray,1819.05,39,0,70942.95,4,16,Female,Normal,Hyderabad,Retail Store,24-04-2023,0,April,2,Monday,0,Premium,Mature,1819.05,Good,1,0
PROD1569,Nykaa,Eyeshadow,1878.67,33,0,61996.11,3.4,18,Male,Oily,Ahmedabad,Retail Store,10-10-2023,1,October,4,Tuesday,0,Premium,Mature,1878.67,Average,0,61996.11
PROD1570,Nykaa,Mascara,1292.45,8,0,10339.6,4.4,26,Female,Oily,Chennai,Retail Store,09-09-2023,0,September,3,Saturday,1,Mid-Range,Young Adult,1292.45,Good,1,0
PROD1571,Faces Canada,Concealer,777.1,36,0,27975.6,4.2,27,Non-binary,Normal,Delhi,Retail Store,15-05-2023,0,May,2,Monday,0,Mid-Range,Young Adult,777.1,Good,1,0
PROD1572,Sugar,Highlighter,840.02,29,0,24360.58,4.4,24,Non-binary,Dry,Bangalore,Online,20-03-2023,0,March,1,Monday,0,Mid-Range,Young Adult,840.02,Good,1,0
PROD1573,Lakme,Primer,2367.33,49,15,98599.29,4,32,Non-binary,Sensitive,Bangalore,Retail Store,17-10-2023,0,October,4,Tuesday,0,Premium,Mature,2012.23,Good,1,0
PROD1574,L'Oreal,Mascara,1521.39,23,0,34991.97,3.5,40,Female,Combination,Bangalore,Brand Store,02-12-2023,0,December,4,Saturday,1,Premium,Mature,1521.39,Average,0,0
PROD1575,MAC,Eyeliner,192.4,42,10,7272.72,2.8,19,Female,Normal,Hyderabad,Retail Store,01-05-2023,0,May,2,Monday,0,Budget,Mature,173.16,Poor,0,0
PROD1576,Faces Canada,Eyeshadow,3814.13,50,0,190706.5,2.8,51,Male,Oily,Pune,Online,06-02-2023,0,February,1,Monday,0,Premium,Mature,3814.13,Poor,0,0
PROD1577,Lakme,Highlighter,1673.05,19,15,27019.76,4.2,30,Female,Combination,Ahmedabad,Brand Store,10-06-2023,0,June,2,Saturday,1,Premium,Young Adult,1422.09,Good,1,0
PROD1578,Revlon,Lipstick,931.69,37,10,31025.28,2.7,27,Female,Oily,Delhi,Retail Store,18-05-2023,0,May,2,Thursday,0,Mid-Range,Young Adult,838.52,Poor,0,0
PROD1579,Revlon,Concealer,1312.92,2,0,2625.84,3.9,21,Female,Dry,Kolkata,Brand Store,19-08-2023,0,August,3,Saturday,1,Mid-Range,Young Adult,1312.92,Average,0,0
PROD1580,Lakme,Mascara,1058.37,1,10,952.53,4.5,17,Non-binary,Normal,Hyderabad,Online,08-12-2023,0,December,4,Friday,0,Mid-Range,Mature,952.53,Excellent,1,0
PROD1581,Maybelline,Eyeliner,289.47,43,10,11202.49,2.7,35,Female,Sensitive,Delhi,Online,09-08-2023,1,August,3,Wednesday,0,Budget,Mature,260.52,Poor,0,11202.49
PROD1582,Faces Canada,Eyeliner,892.71,30,0,26781.3,3.5,52,Female,Oily,Ahmedabad,Online,09-09-2023,0,September,3,Saturday,1,Mid-Range,Mature,892.71,Average,0,0
PROD1583,L'Oreal,Setting Spray,523.28,42,10,19779.98,3.5,17,Non-binary,Sensitive,Ahmedabad,Retail Store,01-10-2023,0,October,4,Sunday,1,Mid-Range,Mature,470.95,Average,0,0
PROD1584,Revlon,Highlighter,939.76,41,0,38530.16,4.8,52,Female,Oily,Hyderabad,Online,19-11-2023,0,November,4,Sunday,1,Mid-Range,Mature,939.76,Excellent,1,0
PROD1585,Lakme,Eyeshadow,3829.06,44,10,151630.78,4.3,53,Female,Dry,Pune,Online,24-01-2023,0,January,1,Tuesday,0,Premium,Mature,3446.15,Good,1,0
PROD1586,Lakme,Concealer,2213.72,32,10,63755.14,4.5,33,Female,Normal,Hyderabad,Brand Store,26-05-2023,0,May,2,Friday,0,Premium,Mature,1992.35,Excellent,1,0
PROD1587,L'Oreal,Lipstick,1167.41,36,10,37824.08,3.7,35,Female,Normal,Hyderabad,Brand Store,02-06-2023,0,June,2,Friday,0,Mid-Range,Mature,1050.67,Average,0,0
PROD1588,Maybelline,Blush,1193.95,13,5,14745.28,3.5,38,Female,Oily,Kolkata,Brand Store,19-06-2023,0,June,2,Monday,0,Mid-Range,Mature,1134.25,Average,0,0
